id,activity_type,date,time_spent
2752820,join_session_live - Scheduled 1:n,"February 19,2022",13.75099958
5899009,exit_group_section - post_details,"February 25,2022",0
3834554,join_session_live - Scheduled 1:n,"January 28,2022",13.74155512
1758383,join_session_replay - Scheduled 1:n,"January 7,2022",3.478591425
5841570,exit_group_section - post_details,"February 19,2022",0
5841570,join_session_replay - Scheduled 1:n,"February 19,2022",11.96172327
53520,join_session_live - Scheduled Competition,"January 17,2022",9.355835198
6784406,join_session_replay - Scheduled 1:n,"February 16,2022",7.583517295
2831158,join_session_replay - Scheduled 1:n,"February 2,2022",23.87759897
1326329,homework,"February 19,2022",3.103312918
6716776,homework,"February 20,2022",2.727514648
6884518,exit_group_section - post_details,"January 21,2022",0
6884518,exit_group_section - post_details,"January 27,2022",0
6884518,exit_group_section - post_details,"February 25,2022",0
5948709,join_session_replay - Scheduled 1:n,"February 20,2022",15.146536
6616105,exit_group_section - post_details,"February 20,2022",0
5791137,join_group,"February 16,2022",0
7143734,homework,"February 25,2022",2.437745757
7143734,join_session_replay - Scheduled 1:n,"February 16,2022",26.63740789
4830832,join_group,"February 19,2022",0
5307265,enter_group,"January 28,2022",0
5307265,homework,"February 14,2022",3.485313637
2917623,join_session_live - Scheduled 1:n,"February 19,2022",13.54402146
4640569,join_session_live - Scheduled Competition,"February 19,2022",28.37887448
5854770,quizon,"February 25,2022",0
8460820,quizon,"January 21,2022",0
2071602,Live Practice Game,"January 17,2022",1.53562049
2071602,quizon,"January 17,2022",0
7160760,Live Practice Game,"February 16,2022",0.97636648
6341560,exit_group_section - post_details,"January 21,2022",0
2131250,join_session_live - Scheduled Competition,"February 19,2022",75.88449951
6425840,exit_group_section - post_details,"February 22,2022",0
6400216,Live Practice Game,"February 19,2022",0.239461188
6400216,exit_group_section - post_details,"February 19,2022",0
6400216,join_group,"February 19,2022",0
3521045,join_session_replay - Scheduled 1:n,"January 20,2022",3.854483315
3351280,join_group,"February 19,2022",0
3351280,join_session_replay - Scheduled 1:n,"February 19,2022",10.6386999
2408617,exit_group_section - post_details,"February 16,2022",0
2408617,exit_group_section - post_details,"February 22,2022",0
4937961,exit_group_section - post_details,"February 16,2022",0
5804465,join_session_live - Scheduled 1:n,"January 17,2022",13.33436308
7112995,join_session_live - Scheduled 1:n,"January 29,2022",13.33174603
6018696,exit_group_section - post_details,"January 7,2022",0
4851723,exit_group_section - post_details,"January 27,2022",0
4851723,exit_group_section - post_details,"January 29,2022",0
4851723,exit_group_section - post_details,"February 3,2022",0
4851723,exit_group_section - post_details,"February 4,2022",0
4851723,exit_group_section - post_details,"February 11,2022",0
4851723,exit_group_section - post_details,"February 19,2022",0
4851723,exit_group_section - post_details,"February 22,2022",0
4851723,exit_group_section - post_details,"February 25,2022",0
8723881,join_session_live - Scheduled 1:n,"January 17,2022",13.27168364
1780894,join_session_live - Scheduled 1:n,"February 2,2022",13.25359741
403739,join_group,"February 16,2022",0
2557268,homework,"January 7,2022",4.158223178
8702158,Live Practice Game,"February 3,2022",0.999228112
8702158,enter_group,"February 3,2022",0
8702158,exit_group_section - post_details,"February 3,2022",0
8702158,exit_group_section - post_details,"February 16,2022",0
1250684,join_session_replay - Scheduled 1:n,"February 16,2022",13.74108709
1250684,quizon,"February 16,2022",0
1157280,join_session_replay - Scheduled 1:n,"February 19,2022",3.858742404
2665559,join_session_replay - Scheduled 1:n,"January 17,2022",7.428276451
3388516,join_session_live - Scheduled 1:n,"February 19,2022",13.18914977
1040968,join_session_live - Scheduled Competition,"February 3,2022",47.40986418
1040968,join_session_replay - Scheduled 1:n,"February 3,2022",18.06594651
862047,join_session_replay - Scheduled 1:n,"February 19,2022",25.52207258
8393515,exit_group_section - post_details,"February 4,2022",0
2923821,exit_group_section - post_details,"February 22,2022",0
1621295,exit_group_section - post_details,"February 16,2022",0
1621295,join_group,"February 16,2022",0
7619878,join_session_live - Scheduled 1:n,"February 14,2022",12.99468798
1621295,join_session_replay - Scheduled 1:n,"February 16,2022",13.20679464
8368488,join_session_replay - Scheduled 1:n,"February 16,2022",24.01879398
6334640,join_session_live - Scheduled 1:n,"February 16,2022",12.92003686
1931432,join_session_live - Scheduled Competition,"January 7,2022",90.33010843
1931432,quizon,"January 7,2022",0
294855,exit_group_section - post_details,"February 16,2022",0
5356965,join_session_live - Scheduled 1:n,"February 16,2022",12.82211671
7240496,exit_group_section - post_details,"February 14,2022",0
7240496,exit_group_section - post_details,"February 16,2022",0
4060157,join_group,"February 19,2022",0
1220123,join_session_live - Scheduled 1:n,"January 7,2022",12.81229924
8091123,exit_group_section - post_details,"January 20,2022",0
4044115,exit_group_section - post_details,"February 11,2022",0
1377939,homework,"January 7,2022",3.620672393
6290101,join_group,"January 11,2022",0
8009726,join_session_replay - Scheduled 1:n,"January 17,2022",4.704031102
3943802,join_session_live - Scheduled Competition,"January 17,2022",27.85310883
2649178,exit_group_section - post_details,"January 7,2022",0
1174146,join_group,"February 16,2022",0
696660,join_session_live - Scheduled 1:n,"February 3,2022",12.79795045
6863999,exit_group_section - post_details,"February 4,2022",0
147166,join_session_live - Scheduled 1:n,"January 17,2022",12.70760866
3625707,join_session_replay - Scheduled 1:n,"February 20,2022",24.20846998
2717360,join_group,"January 29,2022",0
4641361,homework,"February 19,2022",4.741135672
4641361,join_session_replay - Scheduled 1:n,"February 25,2022",26.38316087
1463145,exit_group_section - post_details,"February 25,2022",0
5288263,homework,"February 14,2022",4.578089838
2925165,exit_group_section - post_details,"January 28,2022",0
2925165,homework,"February 3,2022",1.046701089
8124015,exit_group_section - post_details,"January 20,2022",0
8124015,exit_group_section - post_details,"February 2,2022",0
4643655,join_group,"February 16,2022",0
3599599,join_session_replay - Scheduled 1:n,"February 25,2022",14.35494203
3561154,exit_group_section - post_details,"February 19,2022",0
4846527,quizon,"February 25,2022",0
1233395,Live Practice Game,"February 19,2022",1.010775683
2140240,join_group,"February 19,2022",0
6601527,join_group,"February 3,2022",0
3351344,exit_group_section - post_details,"February 25,2022",0
3688676,join_group,"January 29,2022",0
842079,Live Practice Game,"February 19,2022",0.931399327
8653245,join_session_live - Scheduled 1:n,"February 19,2022",12.66715928
23264,join_group,"February 19,2022",0
1036095,join_group,"February 22,2022",0
3480964,exit_group_section - post_details,"February 25,2022",0
7923121,quizon,"February 14,2022",0
1938271,join_session_replay - Scheduled 1:n,"February 20,2022",6.594172784
2290246,homework,"February 25,2022",4.146532077
6977728,join_group,"February 16,2022",0
1567021,join_group,"February 14,2022",0
8922324,homework,"January 17,2022",4.38996665
1597870,join_session_replay - Scheduled 1:n,"February 16,2022",21.93213496
4689376,homework,"February 16,2022",0.218516549
5044760,join_session_replay - Scheduled 1:n,"February 19,2022",6.541822422
2977106,join_session_replay - Scheduled 1:n,"February 22,2022",2.751111805
4715877,join_group,"February 20,2022",0
6147682,quizon,"January 29,2022",0
1130767,exit_group_section - post_details,"January 17,2022",0
3532174,exit_group_section - post_details,"February 19,2022",0
3532174,join_group,"February 19,2022",0
3532174,join_session_replay - Scheduled 1:n,"February 19,2022",3.310974304
3886084,join_session_live - Scheduled 1:n,"January 17,2022",12.61943925
3315978,join_session_live - Scheduled 1:n,"January 17,2022",12.4374934
5125041,join_session_replay - Scheduled 1:n,"January 17,2022",25.04686345
7104450,enter_group,"February 22,2022",0
1602642,join_session_live - Scheduled 1:n,"January 29,2022",12.23068162
5976853,homework,"February 16,2022",0.836950367
3319703,join_session_live - Scheduled 1:n,"February 19,2022",12.10144726
2769654,join_session_live - Scheduled 1:n,"February 16,2022",11.9889284
6700053,enter_group,"February 22,2022",0
1468068,enter_group,"February 19,2022",0
6612604,Live Practice Game,"February 22,2022",0.011303001
3387550,join_session_live - Scheduled 1:n,"February 16,2022",11.91779387
5921536,join_session_live - Scheduled 1:n,"February 16,2022",11.84563442
5201856,Live Practice Game,"February 19,2022",1.564400107
7464517,quizon,"February 4,2022",0
5399737,Live Practice Game,"January 11,2022",1.917101689
5399737,join_session_replay - Scheduled 1:n,"January 11,2022",19.88972423
6952828,join_group,"January 29,2022",0
4370013,exit_group_section - post_details,"February 19,2022",0
4370013,exit_group_section - post_details,"February 25,2022",0
643085,exit_group_section - post_details,"February 3,2022",0
643085,exit_group_section - post_details,"February 19,2022",0
643085,exit_group_section - post_details,"February 20,2022",0
643085,exit_group_section - post_details,"February 22,2022",0
1654330,join_session_live - Scheduled 1:n,"February 22,2022",11.76070839
8863900,join_session_replay - Scheduled 1:n,"February 19,2022",5.185774042
5134080,join_group,"February 25,2022",0
7531203,join_session_live - Scheduled 1:n,"February 19,2022",11.67888388
4039520,join_session_replay - Scheduled 1:n,"February 14,2022",22.37359829
4842083,join_session_live - Scheduled 1:n,"January 7,2022",11.63851284
5670977,join_group,"February 19,2022",0
3967713,join_group,"February 16,2022",0
7734434,join_session_live - Scheduled 1:n,"January 21,2022",11.55836524
986781,join_group,"February 16,2022",0
6158167,join_session_live - Scheduled 1:n,"January 17,2022",11.5103312
7404536,quizon,"January 17,2022",0
2614294,join_session_replay - Scheduled 1:n,"January 21,2022",16.09995646
7848552,enter_group,"February 14,2022",0
7848552,enter_group,"February 16,2022",0
87187,join_session_live - Scheduled 1:n,"February 20,2022",11.42937236
3668878,exit_group_section - post_details,"February 3,2022",0
5813703,join_session_replay - Scheduled 1:n,"February 16,2022",21.88737408
2631074,join_session_live - Scheduled 1:n,"February 16,2022",11.29573408
5026519,join_group,"January 7,2022",0
6391728,exit_group_section - post_details,"February 20,2022",0
5221734,enter_group,"January 21,2022",0
5221734,homework,"February 16,2022",0.552892537
2404472,join_session_live - Scheduled 1:n,"February 19,2022",11.12723091
3827987,join_session_live - Scheduled 1:n,"January 21,2022",11.0805417
1177128,join_session_replay - Scheduled 1:n,"February 3,2022",22.5552598
7037815,join_session_replay - Scheduled 1:n,"January 17,2022",0.263213036
6723522,join_session_replay - Scheduled 1:n,"January 17,2022",15.57499629
4383107,quizon,"February 20,2022",0
6500582,join_group,"February 14,2022",0
910239,join_session_replay - Scheduled 1:n,"January 7,2022",28.97870437
910239,join_session_replay - Scheduled 1:n,"February 19,2022",12.2027747
4878169,exit_group_section - post_details,"February 11,2022",0
8163720,join_group,"January 7,2022",0
7142392,join_group,"February 22,2022",0
6891490,join_session_live - Scheduled 1:n,"February 19,2022",11.0572071
3772032,join_session_live - Scheduled 1:n,"February 16,2022",10.96564624
7476285,join_session_live - Scheduled 1:n,"February 16,2022",10.96221495
1644240,join_group,"February 16,2022",0
8907136,join_session_live - Scheduled 1:n,"February 16,2022",10.82013194
8881624,join_session_live - Scheduled 1:n,"January 27,2022",10.65836024
5531682,join_session_replay - Scheduled 1:n,"February 20,2022",20.81068237
3395497,enter_group,"February 14,2022",0
3395497,enter_group,"February 19,2022",0
1093672,join_session_live - Scheduled 1:n,"February 16,2022",10.64575966
2400706,exit_group_section - post_details,"January 29,2022",0
8235469,join_group,"February 16,2022",0
1662758,quizon,"February 3,2022",0
813478,exit_group_section - post_details,"January 28,2022",0
813478,exit_group_section - post_details,"January 29,2022",0
813478,exit_group_section - post_details,"February 14,2022",0
813478,exit_group_section - post_details,"February 16,2022",0
813478,exit_group_section - post_details,"February 22,2022",0
813478,join_session_live - Scheduled Competition,"February 16,2022",33.82764976
3373473,join_session_live - Scheduled 1:n,"February 2,2022",10.50779616
